time_s,gsr_us
600.966,88.365385
601.217,88.365385
601.468,87.428571
601.719,87.428571
601.970,89.320388
602.221,88.365385
602.472,88.365385
602.723,88.365385
602.974,88.365385
603.225,87.428571
603.476,86.509434
603.727,84.722222
603.978,84.722222
604.229,84.722222
604.482,84.722222
604.733,86.509434
604.984,84.722222
605.236,84.722222
605.487,83.000000
605.738,84.722222
605.989,83.000000
606.240,83.853211
606.491,83.000000
606.742,83.000000
606.993,82.162162
607.244,81.339286
607.495,81.339286
607.746,81.339286
607.997,82.162162
608.248,81.339286
608.499,83.000000
608.750,82.162162
609.001,82.162162
609.252,82.162162
609.503,82.162162
609.754,82.162162
610.007,83.000000
610.258,81.339286
610.511,80.530973
610.763,79.736842
611.014,80.530973
611.267,80.530973
611.518,82.162162
611.770,83.853211
612.022,84.722222
612.274,84.722222
612.526,84.722222
612.778,83.853211
613.030,83.000000
613.282,81.339286
613.533,82.162162
613.785,82.162162
614.037,83.853211
614.289,83.000000
614.541,85.607477
614.793,88.365385
615.045,90.294118
615.296,90.294118
615.548,90.294118
615.800,90.294118
616.052,90.294118
616.304,90.294118
616.556,90.294118
616.808,90.294118
617.060,90.294118
617.312,91.287129
617.564,88.365385
617.816,87.428571
618.068,86.509434
618.320,86.509434
618.572,86.509434
618.823,87.428571
619.076,87.428571
619.327,85.607477
619.580,87.428571
619.831,85.607477
620.084,84.722222
620.335,83.000000
620.587,84.722222
620.839,84.722222
621.091,87.428571
621.343,87.428571
621.595,86.509434
621.846,86.509434
622.099,85.607477
622.351,84.722222
622.603,83.000000
622.855,82.162162
623.107,84.722222
623.359,83.853211
623.611,83.000000
623.863,83.853211
624.115,83.000000
624.367,81.339286
624.619,80.530973
624.871,79.736842
625.123,79.736842
625.375,80.530973
625.626,82.162162
625.878,83.853211
626.130,83.853211
626.382,85.607477
626.634,84.722222
626.886,83.000000
627.137,81.339286
627.389,82.162162
627.641,82.162162
627.893,82.162162
628.145,83.000000
628.397,83.000000
628.649,83.853211
628.901,84.722222
629.152,86.509434
629.403,85.607477
629.654,86.509434
629.905,85.607477
630.156,85.607477
630.407,84.722222
630.658,86.509434
630.909,84.722222
631.160,87.428571
631.411,87.428571
631.662,90.294118
631.913,91.287129
632.165,94.387755
632.416,92.300000
632.667,92.300000
632.918,92.300000
633.169,92.300000
633.420,90.294118
633.671,89.320388
633.922,88.365385
634.174,86.509434
634.426,87.428571
634.677,87.428571
634.929,85.607477
635.181,84.722222
635.433,84.722222
